,path,filename,movie-name,year-of-release,size,trailer,movie
154,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-kushti/2010-kushti.mp4,2010-kushti.mp4,kushti,2010,8763195,1,0
155,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-double_dhamaal/2011-double_dhamaal.mp4,2011-double_dhamaal.mp4,double_dhamaal,2011,11223065,1,0
156,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-mere_genie_uncle/2015-mere_genie_uncle.mp4,2015-mere_genie_uncle.mp4,mere_genie_uncle,2015,13874114,1,0
157,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-ek:_the_power_of_one/2009-ek:_the_power_of_one.mp4,2009-ek:_the_power_of_one.mp4,ek:_the_power_of_one,2009,567485004,0,1
158,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-bin_bulaye_baraati/2011-bin_bulaye_baraati.mp4,2011-bin_bulaye_baraati.mp4,bin_bulaye_baraati,2011,9107091,1,0
159,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-mere_brother_in_dulhan/2011-mere_brother_in_dulhan.mp4,2011-mere_brother_in_dulhan.mp4,mere_brother_in_dulhan,2011,13292336,1,0
160,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-phoonk_2/2010-phoonk_2.mp4,2010-phoonk_2.mp4,phoonk_2,2010,5484408,1,0
161,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-coffee_bloom/2015-coffee_bloom.mp4,2015-coffee_bloom.mp4,coffee_bloom,2015,5722696,1,0
162,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-3_a.m./2014-3_a.m..mp4,2014-3_a.m..mp4,3_a,2014,9389343,1,0
163,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-teen_patti/2010-teen_patti.mp4,2010-teen_patti.mp4,teen_patti,2010,3887223,1,0
164,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-rangoon/2017-rangoon.mp4,2017-rangoon.mp4,rangoon,2017,12423155,1,0
165,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-that_girl_in_yellow_boots/2011-that_girl_in_yellow_boots.mp4,2011-that_girl_in_yellow_boots.mp4,that_girl_in_yellow_boots,2011,6329941,1,0
166,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-parmanu:_the_story_of_pokhran/2017-parmanu:_the_story_of_pokhran.mp4,2017-parmanu:_the_story_of_pokhran.mp4,parmanu:_the_story_of_pokhran,2017,9886697,1,0
167,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-singh_is_bliing/2015-singh_is_bliing.mp4,2015-singh_is_bliing.mp4,singh_is_bliing,2015,15270643,1,0
168,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-hello_darling/2010-hello_darling.mp4,2010-hello_darling.mp4,hello_darling,2010,3824849,1,0
169,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-dhoom_3/2013-dhoom_3.mp4,2013-dhoom_3.mp4,dhoom_3,2013,14250137,1,0
170,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-bajatey_raho/2013-bajatey_raho.mp4,2013-bajatey_raho.mp4,bajatey_raho,2013,11994500,1,0
171,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-kochadaiiyaan/2014-kochadaiiyaan.mp4,2014-kochadaiiyaan.mp4,kochadaiiyaan,2014,16816533,1,0
172,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-ek_main_aur_ekk_tu/2012-ek_main_aur_ekk_tu.mp4,2012-ek_main_aur_ekk_tu.mp4,ek_main_aur_ekk_tu,2012,11887636,1,0
173,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-dil_bole_hadippa!/2009-dil_bole_hadippa!.mp4,2009-dil_bole_hadippa!.mp4,dil_bole_hadippa!,2009,12635827,1,0
174,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-prem_ratan_dhan_payo/2015-prem_ratan_dhan_payo.mp4,2015-prem_ratan_dhan_payo.mp4,prem_ratan_dhan_payo,2015,11789114,1,0
175,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-masti_express/2011-masti_express.mp4,2011-masti_express.mp4,masti_express,2011,463857681,0,1
176,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-crazy_cukkad_family/2015-crazy_cukkad_family.mp4,2015-crazy_cukkad_family.mp4,crazy_cukkad_family,2015,9634680,1,0
177,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-baar_baar_dekho/2016-baar_baar_dekho.mp4,2016-baar_baar_dekho.mp4,baar_baar_dekho,2016,12733886,1,0
178,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-ek_thi_rani_aisi_bhi/2017-ek_thi_rani_aisi_bhi.mp4,2017-ek_thi_rani_aisi_bhi.mp4,ek_thi_rani_aisi_bhi,2017,5467234,1,0
179,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-ek_second..._ji_zindagi_badal_de?/2010-ek_second..._ji_zindagi_badal_de?.mp4,2010-ek_second..._ji_zindagi_badal_de?.mp4,ek_second,2010,15018975,1,0
180,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-naam_shabana/2017-naam_shabana.mp4,2017-naam_shabana.mp4,naam_shabana,2017,11065215,1,0
181,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-chor_chor_super_chor/2013-chor_chor_super_chor.mp4,2013-chor_chor_super_chor.mp4,chor_chor_super_chor,2013,10294735,1,0
182,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-jail/2009-jail.mp4,2009-jail.mp4,jail,2009,3214734,1,0
183,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-ek_se_bure_do/2009-ek_se_bure_do.mp4,2009-ek_se_bure_do.mp4,ek_se_bure_do,2009,556861742,0,1
184,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-ishqiya/2010-ishqiya.mp4,2010-ishqiya.mp4,ishqiya,2010,7840651,1,0
185,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-hate_story/2012-hate_story.mp4,2012-hate_story.mp4,hate_story,2012,443076238,0,1
186,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-shaapit/2010-shaapit.mp4,2010-shaapit.mp4,shaapit,2010,6002726,1,0
187,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-fredrick/2016-fredrick.mp4,2016-fredrick.mp4,fredrick,2016,8048730,1,0
188,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-table_no._21/2013-table_no._21.mp4,2013-table_no._21.mp4,table_no,2013,14867530,1,0
189,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-sorry_bhai!/2008-sorry_bhai!.mp4,2008-sorry_bhai!.mp4,sorry_bhai!,2008,327833022,0,1
190,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-aiyyaa/2012-aiyyaa.mp4,2012-aiyyaa.mp4,aiyyaa,2012,9945662,1,0
191,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-striker/2010-striker.mp4,2010-striker.mp4,striker,2010,5444012,1,0
192,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-jab_tak_hai_jaan/2012-jab_tak_hai_jaan.mp4,2012-jab_tak_hai_jaan.mp4,jab_tak_hai_jaan,2012,12118330,1,0
193,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-gunday/2014-gunday.mp4,2014-gunday.mp4,gunday,2014,16794492,1,0
194,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-inkaar/2013-inkaar.mp4,2013-inkaar.mp4,inkaar,2013,9431012,1,0
195,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-david/2013-david.mp4,2013-david.mp4,david,2013,12013888,1,0
196,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-jalpari:_the_desert_mermaid/2012-jalpari:_the_desert_mermaid.mp4,2012-jalpari:_the_desert_mermaid.mp4,jalpari:_the_desert_mermaid,2012,8423982,1,0
197,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-main_tera_hero/2014-main_tera_hero.mp4,2014-main_tera_hero.mp4,main_tera_hero,2014,12249341,1,0
198,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-tamanchey/2014-tamanchey.mp4,2014-tamanchey.mp4,tamanchey,2014,11131051,1,0
199,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-rolling_dream/2015-rolling_dream.mp4,2015-rolling_dream.mp4,rolling_dream,2015,7735121,1,0
200,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-do_dooni_chaar/2010-do_dooni_chaar.mp4,2010-do_dooni_chaar.mp4,do_dooni_chaar,2010,5897939,1,0
201,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-tere_naal_love_ho_gaya/2012-tere_naal_love_ho_gaya.mp4,2012-tere_naal_love_ho_gaya.mp4,tere_naal_love_ho_gaya,2012,11789274,1,0
202,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-bachche_kachche_sachche/2017-bachche_kachche_sachche.mp4,2017-bachche_kachche_sachche.mp4,bachche_kachche_sachche,2017,11141183,1,0
203,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-chal_guru_ho_ja_shuru/2015-chal_guru_ho_ja_shuru.mp4,2015-chal_guru_ho_ja_shuru.mp4,chal_guru_ho_ja_shuru,2015,17710989,1,0
204,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-krrish_3/2013-krrish_3.mp4,2013-krrish_3.mp4,krrish_3,2013,10908793,1,0
205,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-what_the_fish/2013-what_the_fish.mp4,2013-what_the_fish.mp4,what_the_fish,2013,9510896,1,0
206,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-3g/2013-3g.mp4,2013-3g.mp4,3g,2013,11785939,1,0
207,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-sabki_bajegi_band/2015-sabki_bajegi_band.mp4,2015-sabki_bajegi_band.mp4,sabki_bajegi_band,2015,12339522,1,0
208,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-phata_poster_nikla_hero/2013-phata_poster_nikla_hero.mp4,2013-phata_poster_nikla_hero.mp4,phata_poster_nikla_hero,2013,12025334,1,0
209,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-maazii/2013-maazii.mp4,2013-maazii.mp4,maazii,2013,6030636,1,0
210,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-united_six/2011-united_six.mp4,2011-united_six.mp4,united_six,2011,7434025,1,0
211,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-darr_@_the_mall/2014-darr_@_the_mall.mp4,2014-darr_@_the_mall.mp4,darr_@_the_mall,2014,9309071,1,0
212,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-purani_jeans/2014-purani_jeans.mp4,2014-purani_jeans.mp4,purani_jeans,2014,14495021,1,0
213,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-p_se_pm_tak/2015-p_se_pm_tak.mp4,2015-p_se_pm_tak.mp4,p_se_pm_tak,2015,13126438,1,0
214,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-margarita_with_a_straw/2015-margarita_with_a_straw.mp4,2015-margarita_with_a_straw.mp4,margarita_with_a_straw,2015,10441725,1,0
215,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-babumoshai_bandookbaaz/2017-babumoshai_bandookbaaz.mp4,2017-babumoshai_bandookbaaz.mp4,babumoshai_bandookbaaz,2017,10356772,1,0
216,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-main_aur_mr._riight/2014-main_aur_mr._riight.mp4,2014-main_aur_mr._riight.mp4,main_aur_mr,2014,6875938,1,0
217,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-raaz_reboot/2016-raaz_reboot.mp4,2016-raaz_reboot.mp4,raaz_reboot,2016,8553621,1,0
218,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-toilet:_ek_prem_katha/2017-toilet:_ek_prem_katha.mp4,2017-toilet:_ek_prem_katha.mp4,toilet:_ek_prem_katha,2017,14427698,1,0
219,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-love_games/2016-love_games.mp4,2016-love_games.mp4,love_games,2016,8591685,1,0
220,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-satrangee_parachute/2011-satrangee_parachute.mp4,2011-satrangee_parachute.mp4,satrangee_parachute,2011,389655626,0,1
221,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-tere_mere_phere/2011-tere_mere_phere.mp4,2011-tere_mere_phere.mp4,tere_mere_phere,2011,524974651,0,1
222,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-maalik_ek/2010-maalik_ek.mp4,2010-maalik_ek.mp4,maalik_ek,2010,18231107,1,0
223,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-singham_returns/2014-singham_returns.mp4,2014-singham_returns.mp4,singham_returns,2014,13985867,1,0
224,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-aakrosh/2010-aakrosh.mp4,2010-aakrosh.mp4,aakrosh,2010,10368369,1,0
225,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-rough_book/2016-rough_book.mp4,2016-rough_book.mp4,rough_book,2016,6824447,1,0
226,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-madras_cafe/2013-madras_cafe.mp4,2013-madras_cafe.mp4,madras_cafe,2013,11174380,1,0
227,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-mere_dost_picture_abhi_baaki_hai/2012-mere_dost_picture_abhi_baaki_hai.mp4,2012-mere_dost_picture_abhi_baaki_hai.mp4,mere_dost_picture_abhi_baaki_hai,2012,515355749,0,1
228,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-khelein_hum_jee_jaan_sey/2010-khelein_hum_jee_jaan_sey.mp4,2010-khelein_hum_jee_jaan_sey.mp4,khelein_hum_jee_jaan_sey,2010,10641652,1,0
229,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-bhindi_baazaar_inc./2011-bhindi_baazaar_inc..mp4,2011-bhindi_baazaar_inc..mp4,bhindi_baazaar_inc,2011,8325360,1,0
230,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-raman_raghav_2.0/2016-raman_raghav_2.0.mp4,2016-raman_raghav_2.0.mp4,raman_raghav_2,2016,10634653,1,0
231,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-kambakkht_ishq/2009-kambakkht_ishq.mp4,2009-kambakkht_ishq.mp4,kambakkht_ishq,2009,12595833,1,0
232,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-the_rally/2017-the_rally.mp4,2017-the_rally.mp4,the_rally,2017,12313729,1,0
233,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-hari_puttar:_a_comedy_of_terrors/2008-hari_puttar:_a_comedy_of_terrors.mp4,2008-hari_puttar:_a_comedy_of_terrors.mp4,hari_puttar:_a_comedy_of_terrors,2008,304880898,0,1
234,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-kaccha_limbo/2011-kaccha_limbo.mp4,2011-kaccha_limbo.mp4,kaccha_limbo,2011,6718772,1,0
235,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-billu/2009-billu.mp4,2009-billu.mp4,billu,2009,8543076,1,0
236,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-aarakshan/2011-aarakshan.mp4,2011-aarakshan.mp4,aarakshan,2011,542930984,0,1
237,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-udaan/2010-udaan.mp4,2010-udaan.mp4,udaan,2010,8547149,1,0
238,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-jai_gangaajal/2016-jai_gangaajal.mp4,2016-jai_gangaajal.mp4,jai_gangaajal,2016,14077076,1,0
239,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-mad_about_dance/2014-mad_about_dance.mp4,2014-mad_about_dance.mp4,mad_about_dance,2014,11521157,1,0
240,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-kaminey/2009-kaminey.mp4,2009-kaminey.mp4,kaminey,2009,4886737,1,0
241,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-mumbai_can_dance_saala/2015-mumbai_can_dance_saala.mp4,2015-mumbai_can_dance_saala.mp4,mumbai_can_dance_saala,2015,13757981,1,0
242,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-love_u.._mr._kalakaar!/2011-love_u.._mr._kalakaar!.mp4,2011-love_u.._mr._kalakaar!.mp4,love_u,2011,46193068,1,0
243,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-pizza/2014-pizza.mp4,2014-pizza.mp4,pizza,2014,15954272,1,0
244,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-queen/2014-queen.mp4,2014-queen.mp4,queen,2014,12283758,1,0
245,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-uvaa/2015-uvaa.mp4,2015-uvaa.mp4,uvaa,2015,12379838,1,0
246,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-roy/2015-roy.mp4,2015-roy.mp4,roy,2015,13384996,1,0
247,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-wanted/2009-wanted.mp4,2009-wanted.mp4,wanted,2009,4341234,1,0
248,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-the_ghazi_attack/2017-the_ghazi_attack.mp4,2017-the_ghazi_attack.mp4,the_ghazi_attack,2017,8320805,1,0
249,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-kuku_mathur_ki_jhand_ho_gayi/2014-kuku_mathur_ki_jhand_ho_gayi.mp4,2014-kuku_mathur_ki_jhand_ho_gayi.mp4,kuku_mathur_ki_jhand_ho_gayi,2014,10189600,1,0
250,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-junooniyat/2016-junooniyat.mp4,2016-junooniyat.mp4,junooniyat,2016,14687337,1,0
251,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-jodhaa_akbar/2008-jodhaa_akbar.mp4,2008-jodhaa_akbar.mp4,jodhaa_akbar,2008,7534233,1,0
252,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-kuchh_luv_jaisaa/2011-kuchh_luv_jaisaa.mp4,2011-kuchh_luv_jaisaa.mp4,kuchh_luv_jaisaa,2011,7770347,1,0
253,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-hero/2015-hero.mp4,2015-hero.mp4,hero,2015,14741011,1,0
254,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-8_x_10_tasveer/2009-8_x_10_tasveer.mp4,2009-8_x_10_tasveer.mp4,8_x_10_tasveer,2009,6370647,1,0
255,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-fruit_and_nut/2009-fruit_and_nut.mp4,2009-fruit_and_nut.mp4,fruit_and_nut,2009,6863182,1,0
256,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-samrat_&_co./2014-samrat_&_co..mp4,2014-samrat_&_co..mp4,samrat_&_co,2014,7918603,1,0
257,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-agyaat/2009-agyaat.mp4,2009-agyaat.mp4,agyaat,2009,4768108,1,0
258,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-lahore/2010-lahore.mp4,2010-lahore.mp4,lahore,2010,7743712,1,0
259,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-golmaal_3/2010-golmaal_3.mp4,2010-golmaal_3.mp4,golmaal_3,2010,17767002,1,0
260,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-nil_battey_sannata/2016-nil_battey_sannata.mp4,2016-nil_battey_sannata.mp4,nil_battey_sannata,2016,10279573,1,0
261,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-d_day/2013-d_day.mp4,2013-d_day.mp4,d_day,2013,9417186,1,0
262,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-tanu_weds_manu_returns/2015-tanu_weds_manu_returns.mp4,2015-tanu_weds_manu_returns.mp4,tanu_weds_manu_returns,2015,10306513,1,0
263,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-humpty_sharma_ki_dulhania/2014-humpty_sharma_ki_dulhania.mp4,2014-humpty_sharma_ki_dulhania.mp4,humpty_sharma_ki_dulhania,2014,12163453,1,0
264,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-dangal/2016-dangal.mp4,2016-dangal.mp4,dangal,2016,11316341,1,0
265,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-a_wednesday!/2008-a_wednesday!.mp4,2008-a_wednesday!.mp4,a_wednesday!,2008,12422167,1,0
266,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-badlapur/2015-badlapur.mp4,2015-badlapur.mp4,badlapur,2015,5115839,1,0
267,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-love_breakups_zindagi/2011-love_breakups_zindagi.mp4,2011-love_breakups_zindagi.mp4,love_breakups_zindagi,2011,577795454,0,1
268,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-take_it_easy/2015-take_it_easy.mp4,2015-take_it_easy.mp4,take_it_easy,2015,11172306,1,0
269,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-halg_girlfriend/2017-halg_girlfriend.mp4,2017-halg_girlfriend.mp4,halg_girlfriend,2017,10789398,1,0
270,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-bumber_draw/2015-bumber_draw.mp4,2015-bumber_draw.mp4,bumber_draw,2015,12824692,1,0
271,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-main_krishna_hoon/2013-main_krishna_hoon.mp4,2013-main_krishna_hoon.mp4,main_krishna_hoon,2013,8718354,1,0
272,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-rascals/2011-rascals.mp4,2011-rascals.mp4,rascals,2011,8476549,1,0
273,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-a_flat/2010-a_flat.mp4,2010-a_flat.mp4,a_flat,2010,5813216,1,0
274,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-shortkut/2009-shortkut.mp4,2009-shortkut.mp4,shortkut,2009,5062643,1,0
275,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-isi_life_mein/2010-isi_life_mein.mp4,2010-isi_life_mein.mp4,isi_life_mein,2010,514226297,0,1
276,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-bhoothnath_returns/2014-bhoothnath_returns.mp4,2014-bhoothnath_returns.mp4,bhoothnath_returns,2014,12568896,1,0
277,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-murder_3/2013-murder_3.mp4,2013-murder_3.mp4,murder_3,2013,8323876,1,0
278,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-jumbo/2008-jumbo.mp4,2008-jumbo.mp4,jumbo,2008,8018355,1,0
279,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-from_sydney_with_love/2012-from_sydney_with_love.mp4,2012-from_sydney_with_love.mp4,from_sydney_with_love,2012,10680140,1,0
280,/home/mayank/Desktop/gender-bias-detection/official-trailers/2009-kisaan/2009-kisaan.mp4,2009-kisaan.mp4,kisaan,2009,2303239,1,0
281,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-do_lafzon_ki_kahani/2016-do_lafzon_ki_kahani.mp4,2016-do_lafzon_ki_kahani.mp4,do_lafzon_ki_kahani,2016,10638338,1,0
282,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-piku/2015-piku.mp4,2015-piku.mp4,piku,2015,8376384,1,0
283,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-impatient_vivek/2011-impatient_vivek.mp4,2011-impatient_vivek.mp4,impatient_vivek,2011,3470625,1,0
284,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-kaptaan/2016-kaptaan.mp4,2016-kaptaan.mp4,kaptaan,2016,11021010,1,0
285,/home/mayank/Desktop/gender-bias-detection/official-trailers/2015-ek_pahel_leela/2015-ek_pahel_leela.mp4,2015-ek_pahel_leela.mp4,ek_pahel_leela,2015,15535803,1,0
286,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-hanuman:_da'_damdaar/2017-hanuman:_da'_damdaar.mp4,2017-hanuman:_da'_damdaar.mp4,hanuman:_da'_damdaar,2017,10678703,1,0
287,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-grand_masti/2013-grand_masti.mp4,2013-grand_masti.mp4,grand_masti,2013,419374266,0,1
288,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-yamla_pagla_deewana/2011-yamla_pagla_deewana.mp4,2011-yamla_pagla_deewana.mp4,yamla_pagla_deewana,2011,750078009,0,1
289,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-teri_meri_kahaani/2012-teri_meri_kahaani.mp4,2012-teri_meri_kahaani.mp4,teri_meri_kahaani,2012,11840510,1,0
290,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-happy_bhaag_jayegi/2016-happy_bhaag_jayegi.mp4,2016-happy_bhaag_jayegi.mp4,happy_bhaag_jayegi,2016,13346355,1,0
291,/home/mayank/Desktop/gender-bias-detection/official-trailers/2013-hum_hai_raahi_car_ke/2013-hum_hai_raahi_car_ke.mp4,2013-hum_hai_raahi_car_ke.mp4,hum_hai_raahi_car_ke,2013,390724275,0,1
292,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-munna_michael/2017-munna_michael.mp4,2017-munna_michael.mp4,munna_michael,2017,14860932,1,0
293,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-yeh_hai_bakrapur/2014-yeh_hai_bakrapur.mp4,2014-yeh_hai_bakrapur.mp4,yeh_hai_bakrapur,2014,10231314,1,0
294,/home/mayank/Desktop/gender-bias-detection/official-trailers/2014-w/2014-w.mp4,2014-w.mp4,w,2014,4996911,1,0
295,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-mirzya/2016-mirzya.mp4,2016-mirzya.mp4,mirzya,2016,13026852,1,0
296,/home/mayank/Desktop/gender-bias-detection/official-trailers/2012-kyaa_super_kool_hai_hum/2012-kyaa_super_kool_hai_hum.mp4,2012-kyaa_super_kool_hai_hum.mp4,kyaa_super_kool_hai_hum,2012,11731123,1,0
297,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-shortcut_safari/2016-shortcut_safari.mp4,2016-shortcut_safari.mp4,shortcut_safari,2016,10779102,1,0
298,/home/mayank/Desktop/gender-bias-detection/official-trailers/2011-dum_maaro_dum/2011-dum_maaro_dum.mp4,2011-dum_maaro_dum.mp4,dum_maaro_dum,2011,11087195,1,0
299,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-bareilly_ki_barfi/2017-bareilly_ki_barfi.mp4,2017-bareilly_ki_barfi.mp4,bareilly_ki_barfi,2017,11912745,1,0
300,/home/mayank/Desktop/gender-bias-detection/official-trailers/2008-mere_baap_pehle_aap/2008-mere_baap_pehle_aap.mp4,2008-mere_baap_pehle_aap.mp4,mere_baap_pehle_aap,2008,11322173,1,0
301,/home/mayank/Desktop/gender-bias-detection/official-trailers/2017-ok_jaanu/2017-ok_jaanu.mp4,2017-ok_jaanu.mp4,ok_jaanu,2017,10707826,1,0
302,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-raavan/2010-raavan.mp4,2010-raavan.mp4,raavan,2010,4539581,1,0
303,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-paathshaala/2010-paathshaala.mp4,2010-paathshaala.mp4,paathshaala,2010,7763753,1,0
304,/home/mayank/Desktop/gender-bias-detection/official-trailers/2016-aligarh/2016-aligarh.mp4,2016-aligarh.mp4,aligarh,2016,9591429,1,0
305,/home/mayank/Desktop/gender-bias-detection/official-trailers/2010-knock_out/2010-knock_out.mp4,2010-knock_out.mp4,knock_out,2010,6427293,1,0
